upedonid,peiid,pedon_key,site_key,siteiid,usiteid,pedlabsampnum,Yearlabel,year_source,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
96AR017002,107642,23010,23010,107659,S1996AR017002,97P0150,1996,site_obsdate,10/2/1996 0:00,10/2/1996 0:00,,,,,,33.0499992,-91.2666702,3948,4362
96AR017003,107643,23011,23011,107660,S1996AR017003,97P0151,1996,site_obsdate,10/3/1996 0:00,10/3/1996 0:00,,,,,,33.0553322,-91.2873917,3948,4362
96AR017006,107646,23012,23012,107663,S1996AR017006,97P0152,1996,site_obsdate,10/4/1996 0:00,10/4/1996 0:00,,,,,,33.0518875,-91.3823853,3948,4362
96AR017005,107645,23013,23013,107662,S1996AR017005,97P0153,1996,site_obsdate,10/1/1996 0:00,10/1/1996 0:00,,,,,,33.0511665,-91.3386688,3948,4362
97AR043003,109133,23720,23720,109119,S1997AR043003,98P0275,1997,site_obsdate,10/2/1997 0:00,10/2/1997 0:00,,,,,,33.4061127,-91.5811081,3948,4375
97AR043002,109295,23721,23721,109281,S1997AR043002,98P0276,1997,site_obsdate,10/1/1997 0:00,10/1/1997 0:00,,,,,,33.4047203,-91.5661087,3948,4375
97AR043001,109297,23722,23722,109283,S1997AR043001,98P0277,1997,site_obsdate,10/2/1997 0:00,10/2/1997 0:00,,,,,,33.4063873,-91.5650024,3948,4375
97AR043004,109204,23723,23723,109190,S1997AR043004,98P0278,1997,site_obsdate,10/3/1997 0:00,10/3/1997 0:00,,,,,,33.4061127,-91.6197205,3948,4375
97AR043005,109299,23724,23724,109285,S1997AR043005,98P0279,1997,site_obsdate,10/6/1997 0:00,10/6/1997 0:00,,,,,,33.4069443,-91.6777802,3948,4375
97AR043006,109300,23725,23725,109286,S1997AR043006,98P0280,1997,site_obsdate,10/6/1997 0:00,10/6/1997 0:00,,,,,,33.4064713,-91.75333404541016,3948,4375
S03AR109006,154874,31081,30964,159472,S2003AR109006,04N0320,2003,site_obsdate,10/21/2003 0:00,10/21/2003 0:00,,,,,,33.9916115,-93.4903336,3948,4408
S03AR109011,154713,31086,30969,159137,S2003AR109011,04N0325,2003,site_obsdate,10/23/2003 0:00,10/23/2003 0:00,,,,,,34.0809708,-93.62405395507812,3948,4408
S04AR-077-001,962464,32102,31983,980742,S04AR-077-001,04N0576,2004,site_obsdate,,2/17/2004 0:00,,,,,,34.6508333,-90.8641111,3948,4392
S04AR-107-001,962465,32103,31984,980743,S04AR-107-001,04N0577,2004,site_obsdate,,2/17/2004 0:00,,,,,,34.5993889,-90.8124167,3948,4407
S1977AZ009001,109693,1107,1107,109679,S1977AZ009001,40A1146,1977,site_obsdate,3/1/1977 0:00,3/1/1977 0:00,,,,,,32.8637161,-109.4073181,3950,4438
S1977AZ009003,109695,1109,1109,109681,S1977AZ009003,40A1148,1977,site_obsdate,3/2/1977 0:00,3/2/1977 0:00,,,,,,32.8934364,-109.4923172,3950,4438
S1977AZ011001,109697,1111,1111,109683,S1977AZ011001,40A1150,1977,site_obsdate,3/1/1977 0:00,3/1/1977 0:00,,,,,,32.8637199,-109.1167526,3950,4439
S1977AZ011002,109698,1112,1112,109684,S1977AZ011002,40A1151,1977,site_obsdate,3/1/1977 0:00,3/1/1977 0:00,,,,,,32.8989944,-109.0598068,3950,4439
S1976AZ013001,109699,1125,1125,109685,S1976AZ013001,40A1164,1976,site_obsdate,4/21/1976 0:00,4/21/1976 0:00,,,,,,33.8520088,-112.2223969,3950,4441
S1976AZ013002,109700,1126,1126,109686,S1976AZ013002,40A1165,1976,site_obsdate,4/20/1976 0:00,4/20/1976 0:00,,,,,,33.8717308,-112.1815643,3950,4441
S1976AZ013004,109702,1128,1128,109688,S1976AZ013004,40A1167,1976,site_obsdate,6/1/1976 0:00,6/1/1976 0:00,,,,,,33.6336861,-111.5723801,3950,4441
S1962AZ005018,107774,5185,5185,107791,S1962AZ005018,40A5438,1962,site_obsdate,6/4/1962 0:00,6/4/1962 0:00,,,,,,34.5614395,-111.3365479,3950,4436
69AZ003016,955841,5689,5689,974135,69AZ003016,69C0162,1969,site_obsdate,,6/1/1969 0:00,,,,,,32.1119444,-109.6972222,3950,4435
S1973AZ027002,109741,6049,6049,109727,S1973AZ027002,73C0011,1973,site_obsdate,5/15/1973 0:00,5/15/1973 0:00,,,,,,32.4903641,-114.7002335,3950,4448
S1973AZ027003,109742,6050,6050,109728,S1973AZ027003,73C0012,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.4900856,-114.6844025,3950,4448
S1973AZ027004,109743,6051,6051,109729,S1973AZ027004,73C0013,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.8403625,-113.5174255,3950,4448
S1973AZ027005,109744,6052,6052,109730,S1973AZ027005,73C0014,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.6203613,-114.19132995605469,3950,4448
S1973AZ027007,109746,6054,6054,109732,S1973AZ027007,73C0016,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.9139709,-113.5418701,3950,4448
S1973AZ027008,109747,6055,6055,109733,S1973AZ027008,73C0017,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.8320274,-113.5418701,3950,4448
S1973AZ027009,109748,6056,6056,109734,S1973AZ027009,73C0018,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.8264732,-113.5415955,3950,4448
S1973AZ027010,109749,6057,6057,109735,S1973AZ027010,73C0019,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.8359146,-113.5907593,3950,4448
S1973AZ003003,109667,6158,6158,109653,S1973AZ003003,73C0120,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.3948402,-109.6906509,3950,4435
S1973AZ003004,109668,6159,6159,109654,S1973AZ003004,73C0121,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.4059486,-109.7067642,3950,4435
S1973AZ009003,109689,6162,6162,109675,S1973AZ009003,73C0124,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.7964935,-109.57621002197266,3950,4438
S1973AZ009004,109690,6163,6163,109676,S1973AZ009004,73C0125,1973,site_obsdate,6/1/1973 0:00,6/1/1973 0:00,,,,,,32.7442741,-109.3442535,3950,4438
S1975AZ005001,109675,6370,6370,109661,S1975AZ005001,75C0022,1974,site_obsdate,10/10/1974 0:00,10/10/1974 0:00,,,,,,35.6650276,-111.5282288,3950,4436
S1975AZ005002,109676,6371,6371,109662,S1975AZ005002,75C0023,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,35.5958595,-111.6223984,3950,4436
S1975AZ005003,109677,6372,6372,109663,S1975AZ005003,75C0024,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,35.5700264,-111.5912857,3950,4436
S1975AZ005004,109678,6373,6373,109664,S1975AZ005004,75C0025,1975,site_obsdate,5/20/1975 0:00,5/20/1975 0:00,,,,,,35.5991936,-111.6015625,3950,4436
S1975AZ005005,109679,6374,6374,109665,S1975AZ005005,75C0026,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,35.0761452,-112.1851883,3950,4436
S1975AZ005006,109680,6375,6375,109666,S1975AZ005006,75C0027,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,35.0758743,-110.9190445,3950,4436
S1975AZ005007,109681,6376,6376,109667,S1975AZ005007,75C0028,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,35.0380974,-110.9301529,3950,4436
S1975AZ005008,109682,6377,6377,109668,S1975AZ005008,75C0029,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,34.9397659,-111.0401535,3950,4436
S1975AZ005009,109683,6378,6378,109669,S1975AZ005009,75C0030,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,35.5183601,-112.1371384,3950,4436
S1975AZ005010,109684,6379,6379,109670,S1975AZ005010,75C0031,1975,site_obsdate,6/1/1975 0:00,6/1/1975 0:00,,,,,,35.7283516,-112.5527039,3950,4436
87AZ003002C,109673,14148,14148,109659,S1987AZ003002C,87P0475,1987,site_obsdate,6/1/1987 0:00,6/1/1987 0:00,,,,,,31.6959991,-109.9974518,3950,4435
87AZ003002D,109674,14149,14149,109660,S1987AZ003002D,87P0476,1987,site_obsdate,6/1/1987 0:00,6/1/1987 0:00,,,,,,31.6959991,-109.9974518,3950,4435
99AZ003001,109561,24357,24357,109547,S1999AZ003001,99P0323,1999,site_obsdate,3/19/1999 0:00,3/19/1999 0:00,,,,,,31.7334995,-110.0500259,3950,4435
S1964CA095006,100235,2752,2752,100252,S1964CA095006,40A2921,1964,site_obsdate,10/7/1964 0:00,10/7/1964 0:00,,,,,,38.25166702270508,-121.8033371,3951,4496
S1965CA053007,108045,2826,2826,108062,S1965CA053007,40A2995,1965,site_obsdate,5/18/1965 0:00,5/18/1965 0:00,,,,,,36.31472396850586,-121.0788879,3951,4475
S1964CA113014,100297,2921,2921,100314,S1964CA113014,40A3090,1964,site_obsdate,9/30/1964 0:00,9/30/1964 0:00,,,,,,38.8382187,-121.8952179,3951,4505
S1976CA037103,171366,3176,3176,175111,S1976CA037103,40A3359,1976,site_obsdate,,7/29/1976 0:00,,,,,,34.4263878,-118.1719437,3951,4467
S1971CA059012,98923,5888,5888,99068,S1971CA059012,71C0075,1971,site_obsdate,6/1/1971 0:00,6/1/1971 0:00,,,,,,33.6338882,-117.6080551,3951,4478
S1972CA077008,98970,5979,5979,99115,S1972CA077008,72C0091,1972,site_obsdate,6/1/1972 0:00,6/1/1972 0:00,,,,,,37.0519447,-119.8188858,3951,4487
93CA107004,958722,20653,20653,977016,93CA107004,94P0079,1994,site_obsdate,,6/1/1994 0:00,,,,,,36.5466667,-118.5580556,3951,4502
98CA029001,108796,23776,23776,108782,S1998CA029001,98P0331,1998,site_obsdate,3/11/1998 0:00,3/11/1998 0:00,,,,,,38.7882118,-122.7171859741211,3951,4463
S2000CA017001,128355,28323,28265,126587,S2000CA017001,01N0596,1999,site_obsdate,10/3/2000 0:00,10/20/1999 0:00,,,,,,38.8865013,-120.6448364,3951,4457
S2000CA017002,128357,28324,28266,126590,S2000CA017002,01N0597,2000,site_obsdate,10/4/2000 0:00,10/4/2000 0:00,,,,,,38.8839989,-120.643837,3951,4457
S2000CA017003,128372,28325,28267,126597,S2000CA017003,01N0598,2000,site_obsdate,10/4/2000 0:00,10/4/2000 0:00,,,,,,38.8876648,-120.6415024,3951,4457
S2000CA039004,128414,28326,28268,126623,S2000CA039004,01N0599,2000,site_obsdate,9/14/2000 0:00,9/14/2000 0:00,,,,,,37.3769989,-119.5613327,3951,4468
S2000CA039005,128420,28327,28269,126629,S2000CA039005,01N0600,2000,site_obsdate,9/13/2000 0:00,9/13/2000 0:00,,,,,,37.3805008,-119.5500641,3951,4468
99CA007001,128428,28328,28270,126643,S1999CA007001,01N0601,2000,site_obsdate,8/21/2000 0:00,8/21/2000 0:00,,,,,,38.8547554,-77.3649673,3951,4452
99CA007002,128437,28329,28271,126648,S1999CA007002,01N0602,2000,site_obsdate,8/21/2000 0:00,8/21/2000 0:00,,,,,,39.76667404174805,-121.3167725,3951,4452
99CA007003,128438,28330,28272,126651,S1999CA007003,01N0603,2000,site_obsdate,8/22/2000 0:00,8/22/2000 0:00,,,,,,39.77783203125,-121.3223343,3951,4452
S2000CA039006,128443,28331,28273,126655,S2000CA039006,01N0604,2000,site_obsdate,9/15/2000 0:00,9/15/2000 0:00,,,,,,37.3788338,-119.5636673,3951,4468
99CA035001,128447,28332,28274,126660,S1999CA035001,01N0605,1999,site_obsdate,,10/20/1999 0:00,,,,,,40.7171669,-121.09183502197266,3951,4466
99CA035002,128452,28333,28275,126664,S1999CA035002,01N0606,1999,site_obsdate,,10/20/1999 0:00,,,,,,40.7153893,-121.088501,3951,4466
99CA035003,128461,28334,28276,126673,S1999CA035003,01N0607,1999,site_obsdate,,10/20/1999 0:00,,,,,,40.7116661,-121.0859985,3951,4466
S2000CA039007,128468,28335,28277,126675,S2000CA039007,01N0608,2000,site_obsdate,9/12/2000 0:00,9/12/2000 0:00,,,,,,37.329833984375,-119.4828339,3951,4468
S2000CA039008,128471,28336,28278,126678,S2000CA039008,01N0609,2000,site_obsdate,9/11/2000 0:00,9/11/2000 0:00,,,,,,37.3297234,-119.4827805,3951,4468
S2000CA039009,128472,28337,28279,126679,S2000CA039009,01N0610,2000,site_obsdate,9/11/2000 0:00,9/11/2000 0:00,,,,,,37.3297234,-119.4827805,3951,4468
99CA057001,128501,28338,28280,126707,S1999CA057001,01N0611,1999,site_obsdate,9/24/1999 0:00,9/24/1999 0:00,,,,,,39.2661095,-120.7844467,3951,4477
99CA057002,128505,28339,28281,126711,S1999CA057002,01N0612,1999,site_obsdate,9/24/1999 0:00,9/24/1999 0:00,,,,,,39.2661095,-120.7844467,3951,4477
99CA057003,128507,28340,28282,126713,S1999CA057003,01N0613,1999,site_obsdate,9/25/1999 0:00,9/25/1999 0:00,,,,,,39.2661095,-120.7844467,3951,4477
99CA035005,128512,28342,28284,126720,S1999CA035005,01N0615,1999,site_obsdate,,10/20/1999 0:00,,,,,,40.7353325,-121.1166687,3951,4466
99CA035006,128515,28343,28285,126723,S1999CA035006,01N0616,1999,site_obsdate,,10/20/1999 0:00,,,,,,40.7330017,-121.1213303,3951,4466
S2000CA091001,128270,28778,28708,126517,S2000CA091001,01N0617,2000,site_obsdate,8/8/2000 0:00,8/8/2000 0:00,,,,,,39.53888702392578,-121.0458298,3951,4494
S2000CA091002,128271,28779,28709,126518,S2000CA091002,01N0618,2000,site_obsdate,8/8/2000 0:00,8/8/2000 0:00,,,,,,39.5395012,-121.0431671,3951,4494
S2000CA091003,128274,28780,28710,126519,S2000CA091003,01N0619,2000,site_obsdate,8/9/2000 0:00,8/9/2000 0:00,,,,,,39.5436668,-121.0429993,3951,4494
S2000CA115004,128278,28781,28711,126521,S2000CA115004,01N0627,2000,site_obsdate,7/17/2000 0:00,7/17/2000 0:00,,,,,,39.4975014,-121.2235031,3951,4506
S2000CA115005,128288,28782,28712,126529,S2000CA115005,01N0620,2000,site_obsdate,7/18/2000 0:00,7/18/2000 0:00,,,,,,39.4941673,-121.2228317,3951,4506
S2000CA115006,128290,28783,28713,126530,S2000CA115006,01N0621,2000,site_obsdate,7/19/2000 0:00,7/19/2000 0:00,,,,,,39.4908333,-121.2208328,3951,4506
99CA089002,128300,28785,28715,126539,S1999CA089002,01N0623,1999,site_obsdate,,10/19/1999 0:00,,,,,,40.6136665,-121.4268341,3951,4493
S2000CA089004,128304,28787,28717,126546,S2000CA089004,01N0625,1999,site_obsdate,,10/19/1999 0:00,,,,,,40.6040001,-121.427002,3951,4493
S2000CA039001,128226,28788,28718,126481,S2000CA039001,01N0626,2000,site_obsdate,9/6/2000 0:00,9/6/2000 0:00,,,,,,37.2421684,-119.4078369,3951,4468
S2000CA039002,128234,28789,28719,126488,S2000CA039002,01N0628,2000,site_obsdate,9/6/2000 0:00,9/6/2000 0:00,,,,,,37.2416954,-119.4110031,3951,4468
S2000CA039003,128251,28792,28722,126498,S2000CA039003,01N0630,2000,site_obsdate,9/7/2000 0:00,9/7/2000 0:00,,,,,,37.2394981,-119.4141693,3951,4468
S2009CA051001,385402,40058,39439,385214,S2009CA051001,09N0892,2009,site_obsdate,,5/5/2009 0:00,,,,,,37.7778053,-118.4208603,3951,4474
SERPENTINE (road cut),963766,40157,39526,981981,SERPENTINE (road cut),09N0927,2009,site_obsdate,,4/22/2009 0:00,,,,,,36.3781944,-120.7293611,3951,4483
54-CA-12-003x,533873,52487,51761,544367,S1954-CA-12-003x,UCD5412003,2009,site_obsdate,2/25/2009 0:00,2/25/2009 0:00,,,,pachic ultic argixerolls,,40.2772408,-123.7520523,3951,4460
55-CA-52-003,533274,52532,51806,543768,S1955-CA-52-003,UCD5552003,2009,site_obsdate,2/23/2009 0:00,2/23/2009 0:00,,,,lithic ultic haploxerolls,,40.3617439,-121.8694305,3951,4500
55-CA-52-004,533341,52533,51807,543835,S1955-CA-52-004,UCD5552004,2009,site_obsdate,2/23/2009 0:00,2/23/2009 0:00,,,,pachic ultic argixerolls,,40.3574982,-121.7981644,3951,4500
55-CA-52-005,533745,52534,51808,544239,S1955-CA-52-005,UCD5552005,2009,site_obsdate,,2/23/2009 0:00,,,,,,40.3279877,-121.9084549,3951,4500
55-CA-52-010,533742,52539,51813,544236,S1955-CA-52-010,UCD5552010,2009,site_obsdate,2/23/2009 0:00,2/23/2009 0:00,,,,lithic ruptic-xerorthentic xerochrepts,,40.381134033203125,-122.0184021,3951,4500
56-CA-11-026,533225,52564,51838,543719,S1956-CA-11-026,UCD5611026,2009,site_obsdate,2/23/2009 0:00,2/23/2009 0:00,,,,dystric lithic xerochrepts,,39.5625038,-122.6199112,3951,4459
56-CA-12-009x,533732,52569,51843,544226,S1956-CA-12-009x,UCD5612009,2009,site_obsdate,2/13/2009 0:00,2/13/2009 0:00,,,,pachic ultic argixerolls,,40.3674164,-124.3558273,3951,4460
57-CA-06-006x,533729,52580,51854,544223,S1957-CA-06-006x,UCD5706006,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,lithic mollic haploxeralfs,,39.3707199,-122.6076126,3951,4454
58-CA-12-009x,533711,52607,51881,544205,S1958-CA-12-009x,UCD5812009,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,pachic ultic argixerolls,,40.7477417,-123.9355545,3951,4460
58-CA-12-011x,533195,52609,51883,543689,S1958-CA-12-011x,UCD5812011,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,orthoxic,,40.9180298,-123.8600464,3951,4460
58-CA-12-012x,533727,52610,51884,544221,S1958-CA-12-012x,UCD5812012,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,pachic ultic argixerolls,,40.4478951,-124.1844101,3951,4460
58-CA-52-014,533634,52615,51889,544128,S1958-CA-52-014,UCD5852014,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,dystric lithic xerochrepts,,40.2166786,-122.8748169,3951,4500
58-CA-52-017,533357,52618,51892,543851,S1958-CA-52-017,UCD5852017,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,dystric lithic xerochrepts,,40.23717498779297,-122.9202118,3951,4500
58-CA-52-023,533398,52623,51897,543892,S1958-CA-52-023,UCD5852023,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,dystric lithic xerochrepts,,39.9117546,-122.7415771,3951,4500
58-CA-52-024,533399,52624,51898,543893,S1958-CA-52-024,UCD5852024,2009,site_obsdate,2/11/2009 0:00,2/11/2009 0:00,,,,dystric lithic xerochrepts,,39.8735046,-122.7991257,3951,4500
58-CA-52-027,533397,52627,51901,543891,S1958-CA-52-027,UCD5852027,2009,site_obsdate,2/9/2009 0:00,2/9/2009 0:00,,,,lithic ultic haploxerolls,,39.8195839,-122.6833572,3951,4500
58-CA-52-028,533706,52628,51902,544200,S1958-CA-52-028,UCD5852028,2009,site_obsdate,2/9/2009 0:00,2/9/2009 0:00,,,,lithic mollic haploxeralfs,,39.9078865,-122.6557541,3951,4500
60-CA-12-014x,533406,52674,51948,543900,S1960-CA-12-014x,UCD6012014,2009,site_obsdate,1/30/2009 0:00,1/30/2009 0:00,,,,orthoxic,,41.0752144,-124.0063782,3951,4460
60-CA-12-017x,533228,52677,51951,543722,S1960-CA-12-017x,UCD6012017,2009,site_obsdate,1/30/2009 0:00,1/30/2009 0:00,,,,orthoxic,,41.2070007,-124.0549545,3951,4460
60-CA-12-018x,533395,52678,51952,543889,S1960-CA-12-018x,UCD6012018,2009,site_obsdate,1/30/2009 0:00,1/30/2009 0:00,,,,orthoxic,,41.211585998535156,-124.0351791,3951,4460
61-CA-12-021x,533854,52686,51960,544348,S1961-CA-12-021x,UCD6112021,2009,site_obsdate,1/30/2009 0:00,1/30/2009 0:00,,,,orthoxic,,41.4562111,-123.9018021,3951,4460
62-CA-12-029x,533601,52714,51988,544095,S1962-CA-12-029x,UCD6212029,2009,site_obsdate,1/28/2009 0:00,1/28/2009 0:00,,,,pachic ultic haploxerolls,,40.65293502807617,-123.9241943,3951,4460
62-CA-12-030x,533848,52715,51989,544342,S1962-CA-12-030x,UCD6212030,2009,site_obsdate,1/28/2009 0:00,1/28/2009 0:00,,,,pachic ultic haploxerolls,,40.6610069,-123.7894669,3951,4460
62-CA-23-001x,533700,52716,51990,544194,S1962-CA-23-001x,UCD6223001,2009,site_obsdate,1/28/2009 0:00,1/28/2009 0:00,,,,pachic ultic haploxerolls,,39.0297012,-123.5271606,3951,4471
62-CA-23-004x,533394,52719,51993,543888,S1962-CA-23-004x,UCD6223004,2009,site_obsdate,1/28/2009 0:00,1/28/2009 0:00,,,,pachic ultic haploxerolls,,39.6321983,-123.2775269,3951,4471
62-CA-23-005x,533350,52720,51994,543844,S1962-CA-23-005x,UCD6223005,2009,site_obsdate,1/28/2009 0:00,1/28/2009 0:00,,,,dystric lithic xerochrepts,,39.9158363,-123.6637573,3951,4471
62-CA-49-002x,533882,52725,51999,544376,S1962-CA-49-002x,UCD6249002,2009,site_obsdate,1/28/2009 0:00,1/28/2009 0:00,,,,lithic mollic haploxeralfs,,38.7114639,-122.8171616,3951,4497
65-CA-45-021x,533107,52779,52053,543601,S1965-CA-45-021x,UCD6545021,2009,site_obsdate,1/26/2009 0:00,1/26/2009 0:00,,,,dystric lithic xerochrepts,,40.6285324,-122.5508804,3951,4493
66-CA-04-005x,533250,52798,52072,543744,S1966-CA-04-005x,UCD6604005,2009,site_obsdate,1/23/2009 0:00,1/23/2009 0:00,,,,lithic ruptic-xerorthentic xerochrepts,,39.3761444,-121.391861,3951,4452
67-CA-58-125x,533293,52886,52160,543787,S1967-CA-58-125x,UCD6758125,2009,site_obsdate,1/9/2009 0:00,1/9/2009 0:00,,,,lithic mollic haploxeralfs,,39.4962425,-121.2014008,3951,4506
68-CA-04-017x,533639,52888,52162,544133,S1968-CA-04-017x,UCD6804017,2008,site_obsdate,12/11/2008 0:00,12/11/2008 0:00,,,,lithic ruptic-xerorthentic xerochrepts,,39.5653915,-121.5794754,3951,4452
69-CA-32-004x,533784,52922,52196,544278,S1969-CA-32-004x,UCD6932004,2009,site_obsdate,2/25/2009 0:00,2/25/2009 0:00,,,,andeptic,,39.6668434,-121.0831146,3951,4480
72-CA-04-031x,533789,52944,52218,544283,S1972-CA-04-031x,UCD7204031,2009,site_obsdate,,2/25/2009 0:00,,,,,,39.8329124,-121.7860336,3951,4452
72-CA-53-008x,533418,52970,52244,543912,S1972-CA-53-008x,UCD7253008,2009,site_obsdate,2/27/2009 0:00,2/27/2009 0:00,,,,pachic ultic argixerolls,,40.6379852,-122.9470978,3951,4501
74-CA-47-107x,533827,53010,52284,544321,S1974-CA-47-107x,UCD7447107,2009,site_obsdate,,2/27/2009 0:00,,,,,,41.3876877,-122.360199,3951,4495
79-CA-53-003x,533611,53072,52346,544105,S1979-CA-53-003x,UCD7953003,2009,site_obsdate,3/2/2009 0:00,3/2/2009 0:00,,,,pachic ultic haploxerolls,,40.5833511,-123.0583267,3951,4501
80-CA-47-145x,533842,53083,52357,544336,S1980-CA-47-145x,UCD8047145,2009,site_obsdate,3/2/2009 0:00,3/2/2009 0:00,,,,andeptic,,41.2440987,-122.1878891,3951,4495
hon-21,533157,53094,52368,543651,hon-21,UCDhon21,2008,site_obsdate,,12/8/2008 0:00,,,,,,39.3201332,-121.4933167,3951,4452
hon-22,533158,53095,52369,543652,hon-22,UCDhon22,2008,site_obsdate,,12/8/2008 0:00,,,,,,39.3201332,-121.4933167,3951,4452
S05CASFREC-T03,533262,53105,52379,543756,S2005CASFREC-T03,UCD05FRCT03,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2752686,-121.3109665,3951,4506
S05CASFREC-T06,533264,53108,52382,543758,S2005CASFREC-T06,UCD05FRCT06,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2706871,-121.3063812,3951,4506
S05CASFREC-T07,533146,53109,52383,543640,S2005CASFREC-T07,UCD05FRCT07,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2701874,-121.3071594,3951,4506
S05CASFREC-T08,533345,53110,52384,543839,S2005CASFREC-T08,UCD05FRCT08,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2701874,-121.307312,3951,4506
S05CASFREC-T09,533346,53111,52385,543840,S2005CASFREC-T09,UCD05FRCT09,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2702866,-121.3096848,3951,4506
S05CASFREC-T10,533267,53112,52386,543761,S2005CASFREC-T10,UCD05FRCT10,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2706985,-121.3086929,3951,4506
S05CASFREC-T11,533347,53113,52387,543841,S2005CASFREC-T11,UCD05FRCT11,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2716293,-121.3078461,3951,4506
S05CASFREC-T13,533260,53114,52388,543754,S2005CASFREC-T13,UCD05FRCT13,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2722015,-121.3088379,3951,4506
S05CASFREC-T14,533475,53115,52389,543969,S2005CASFREC-T14,UCD05FRCT14,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2709846,-121.311882,3951,4506
S05CASFREC-T15,533266,53116,52390,543760,S2005CASFREC-T15,UCD05FRCT15,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2718925,-121.3115692,3951,4506
S05CASFREC-T16,533506,53117,52391,544000,S2005CASFREC-T16,UCD05FRCT16,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2731361,-121.3110046,3951,4506
S05CASFREC-T17,533384,53118,52392,543878,S2005CASFREC-T17,UCD05FRCT17,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2713737,-121.3131104,3951,4506
S05CASFREC-T18,533100,53119,52393,543594,S2005CASFREC-T18,UCD05FRCT18,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2710228,-121.3149338,3951,4506
S05CASFREC-T19,533111,53120,52394,543605,S2005CASFREC-T19,UCD05FRCT19,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2717705,-121.3143539,3951,4506
S05CASFREC-T21,533268,53122,52396,543762,S2005CASFREC-T21,UCD05FRCT21,2009,site_obsdate,,5/11/2009 0:00,,,,,,39.2757263,-121.3118896,3951,4506
S07CASFREC-001,533188,53123,52397,543682,S2007CASFREC-001,UCD07FRC001,2008,site_obsdate,,9/24/2008 0:00,,,,,,39.2757492,-121.312149,3951,4506
